"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030662","coated vesicle membrane","78/4384","205/19960",0.380487804878049,1.73233042549404,5.59142087932403,1.15474510820977e-07,2.61826664343992e-06,1.74828041032617e-06,"ATP6AP1/ATP6V0A1/SLC18A1/CLTC/EPN2/FCGR1BP/HLA-A/HLA-B/SEC22B/SEC13/AP1B1/CD4/VAMP3/COPG2/CNIH1/SEC23IP/SEC24D/CD59/VAMP4/COPB2/HLA-F/CFTR/RAB5A/HBEGF/SEC24C/AP2A1/STX5/SEC31A/GRIA1/HLA-DQA2/CLTA/AP2S1/AP1G1/HLA-DQB1/GOSR2/SREBF1/AP1M2/AP2A2/ADRB2/AVP/DBNL/WNT5A/ATP6V1A/CLTB/CD9/KDELR2/KIAA0319/COPA/CLINT1/TMED10/ARCN1/VAMP8/TGFA/TYRP1/HLA-DQB2/BTC/IGF2R/AP1S1/CD3G/TMED3/HLA-DRB5/CD74/KDELR3/HLA-E/TFRC/FOLR1/CIDEB/HIP1/ATP6V1B2/SREBF2/HLA-C/RASSF9/HSPA8/COPB1/TMED2/SEC23A/SCARB2/ATP6V0D1",78
"GO:0016323","basolateral plasma membrane","95/4384","264/19960",0.359848484848485,1.63836125857111,5.53931624947783,1.19660920270239e-07,2.61826664343992e-06,1.74828041032617e-06,"ATP6V1B1/PKD2/PALM/SLCO1A2/DLG3/DLG4/ANK2/CA11/CEACAM5/MLC1/ABCC3/S100G/ATP12A/STX4/SLC12A2/CA9/STX2/SLC10A1/SLC8A2/SLC22A3/SLC6A13/ADAM9/CNNM4/SLC7A1/HSP90AA1/CLCN2/SLC7A8/TRPC4/DSP/ANXA2/CAV1/NUMB/ANK3/SLC26A1/AP2A1/ABCA1/ANXA1/SLC7A5/SLC22A1/KCNJ10/PTH1R/SLC29A1/CA12/CXADR/CLDN7/AQP9/CDH2/SLC29A2/SLC16A1/ANXA13/IDE/DLG1/SLC4A7/MAP7/SLC4A4/SLCO4A1/SLC39A14/SLC16A8/TGFA/CLDN17/ITGA3/SLC30A1/ATP7A/ABCC5/SLC4A8/CD81/GM2A/TFRC/ST14/ATP1A1/ABCC6/KCNC2/EZR/AQP7/SLC16A3/CD1D/FOLR1/ANK1/CD38/MYO1D/FLOT1/PDGFB/MTTP/SLC4A1/CADM1/SLC3A2/WASF2/SLC23A2/ABCC4/TGFBR3/NAIP/BSG/P2RY1/C5AR1/SLCO2A1",95
"GO:0090575","RNA polymerase II transcription regulator complex","93/4384","257/19960",0.361867704280156,1.6475546025164,5.54310965576846,1.20103974469721e-07,2.61826664343992e-06,1.74828041032617e-06,"ATF1/NFYC/MED4/SMAD2/MXI1/TCF12/STAT5B/RXRB/ATF5/TCF3/STAT4/NKX2-5/TCF7/GTF2H3/NFYB/TAF13/CEBPG/MED16/ATXN7/BCL9/HAND1/ING2/XBP1/ADNP/TCEA1/SMAD1/NONO/STAT3/RFX5/MYF6/CBFB/MYF5/GTF2H4/TAF5L/ANXA2/MED20/PPARG/HYAL2/USP22/TEAD1/CDK7/HMGA1/TCF7L2/TAF4B/HIF1A/NCOA1/RFXANK/RFXAP/RUNX1/CCNH/TAF9/NR1H3/SMAD6/MED24/GTF2E1/TAF10/SMAD9/ERCC3/CEBPD/STAT2/E2F2/MYB/FOSL2/NFYA/CEBPE/BATF/TAF11/PBX1/RB1/MAFK/LDB1/SMAD5/GTF2A1L/HLF/MAFF/GTF2F2/CRX/CEBPB/THRA/TAF4/ASCL2/HIPK2/E2F5/TAF2/SMAD3/MNAT1/DR1/TCF4/SMAD4/HNRNPAB/GTF2F1/JUN/ASCC3",93
"GO:0045177","apical part of cell","152/4384","474/19960",0.320675105485232,1.46000800763806,5.37736982814457,1.70717649910997e-07,3.61826574672474e-06,2.41600416833107e-06,"ATP6V1B1/SLC22A13/NHS/THY1/IGFBP2/SLCO1A2/SPTBN2/DDR2/STC1/ANK2/BST2/SORBS2/HFE/SLC9A8/FAP/CEACAM5/S100G/FABP2/NRG1/ATP12A/SLC15A1/SLC10A2/SLC17A2/SLC12A2/CHL1/SLC2A5/LCT/STX3/MAL/CLCN5/SLC22A3/FAT1/CA2/SLC7A1/CA4/HSP90AA1/CLDN4/SLC17A4/PDZK1/SLC7A8/SLC12A3/ABCC2/AKAP7/HOMER2/CAV1/NUMB/HYAL2/CFTR/AP2A1/ANXA1/SLC7A5/SLC22A1/DPEP1/PTH1R/F2RL2/SLC29A1/EPS15/VASH1/CA12/SLC22A18/ATP4A/NAALADL1/ITPR3/KCNE2/ATP6V1G1/CDH2/GNAT1/SLC29A2/SLC26A3/MPP3/GABRP/SLC16A1/GJB6/EDA/ACP3/ADRB2/ANXA13/TUBG1/ATP6V1A/CEACAM1/REN/DLG1/SLC4A7/SLC17A1/RAB27A/ITPK1/RAB18/KCNE1/SLC39A14/USH2A/SNX10/ABCB4/CETN2/SLC28A1/SLC16A8/LGMN/AQP5/UPK1A/ATP7A/CRIPTO/ABCC5/SLC16A2/SLC4A8/GJA1/MPDZ/GM2A/SLC12A1/SLC15A2/JAG1/CYP4F2/PRKCZ/DLL1/ATP1A1/PKHD1/KCNC2/EZR/UPK1B/SLC14A2/SLC16A3/IL6R/MYO7B/FOLR1/SLC20A2/DVL2/ITGB3/MGAM/PRKCI/GP2/ATP6V1B2/SLC1A1/IFIT5/CD34/CYP4A11/AKR1A1/SLC3A2/PLAT/PCM1/CEACAM6/SLC43A1/SLC23A2/SLC26A2/ABCC4/P2RX2/AHCYL1/CEACAM7/P2RY1/MTCL1/C5AR1/PTEN/ATP6V0D1/SLC25A27/CLCA4",152
"GO:1902710","GABA receptor complex","16/4384","21/19960",0.761904761904762,3.46889120611748,6.00532624769432,1.84650278836327e-07,3.80778818248967e-06,2.54255291484445e-06,"GABRD/GABBR1/GABRE/GABRA4/GABRR1/GABRB3/GABRB2/GABRG1/GABRA1/GABRP/GABRG3/GABRA6/GABRA3/GABRG2/GABBR2/GABRB1",16
"GO:0045178","basal part of cell","109/4384","317/19960",0.34384858044164,1.56551497847061,5.38451421309778,2.17891779572714e-07,4.37503757405213e-06,2.92131914994996e-06,"ATP6V1B1/PKD2/PALM/SLCO1A2/DLG3/DLG4/ANK2/HFE/ACE/FAP/CA11/CEACAM5/MLC1/ABCC3/S100G/ATP12A/STX4/SLC12A2/CA9/STX2/SLC10A1/SLC8A2/SLC22A3/SLC6A13/ADAM9/SLC1A5/CNNM4/SLC7A1/HSP90AA1/CLCN2/CLDN4/SLC7A8/TRPC4/DSP/ANXA2/CAV1/NUMB/ANK3/SLC26A1/AP2A1/ABCA1/ANXA1/SLC7A5/SLC22A1/KCNJ10/PTH1R/SLC29A1/EPS15/CA12/CXADR/PRCP/CLDN7/AQP9/CDH2/SLC29A2/SLC16A1/ANXA13/CEACAM1/IDE/DLG1/SLC4A7/MAP7/SLC4A4/SLCO4A1/SLC39A14/SLC16A8/TGFA/CLDN17/ITGA3/AQP5/SLC30A1/ATP7A/ABCC5/SLC4A8/CD81/GM2A/TFRC/DST/ST14/ATP1A1/ABCC6/KCNC2/EZR/AQP7/SLC16A3/CLASP2/CD1D/FOLR1/ANK1/CD38/MYO1D/FLOT1/PDGFB/MTTP/SLC4A1/CADM1/CD34/CLDN11/HOMER3/SLC3A2/WASF2/SLC23A2/ABCC4/TGFBR3/NAIP/BSG/P2RY1/C5AR1/SLCO2A1",109
"GO:0009925","basal plasma membrane","103/4384","298/19960",0.345637583892617,1.57366016754029,5.29328983040858,3.50206075870592e-07,6.85146758690414e-06,4.57489178735132e-06,"ATP6V1B1/PKD2/PALM/SLCO1A2/DLG3/DLG4/ANK2/ACE/CA11/CEACAM5/MLC1/ABCC3/S100G/ATP12A/STX4/SLC12A2/CA9/STX2/SLC10A1/SLC8A2/SLC22A3/SLC6A13/ADAM9/SLC1A5/CNNM4/SLC7A1/HSP90AA1/CLCN2/CLDN4/SLC7A8/TRPC4/DSP/ANXA2/CAV1/NUMB/ANK3/SLC26A1/AP2A1/ABCA1/ANXA1/SLC7A5/SLC22A1/KCNJ10/PTH1R/SLC29A1/EPS15/CA12/CXADR/CLDN7/AQP9/CDH2/SLC29A2/SLC16A1/ANXA13/CEACAM1/IDE/DLG1/SLC4A7/MAP7/SLC4A4/SLCO4A1/SLC39A14/SLC16A8/TGFA/CLDN17/ITGA3/AQP5/SLC30A1/ATP7A/ABCC5/SLC4A8/CD81/GM2A/TFRC/DST/ST14/ATP1A1/ABCC6/KCNC2/EZR/AQP7/SLC16A3/CD1D/FOLR1/ANK1/CD38/MYO1D/FLOT1/PDGFB/MTTP/SLC4A1/CADM1/CD34/SLC3A2/WASF2/SLC23A2/ABCC4/TGFBR3/NAIP/BSG/P2RY1/C5AR1/SLCO2A1",103
"GO:0030135","coated vesicle","109/4384","320/19960",0.340625,1.55083827554745,5.26993246889862,3.71443441141434e-07,7.08528363977285e-06,4.73101646085405e-06,"ATP6AP1/SFTPD/F8/ATP6V0A1/OCRL/PIK3C2A/SLC18A1/CTSC/CLTC/EPN2/FCGR1BP/GAK/HLA-A/HLA-B/SEC22B/SEC13/VPS41/AP1B1/CD4/VAMP3/COPG2/ASTN1/CPNE6/CNIH1/SEC23IP/SEC24D/CD59/VAMP4/COPB2/NUMB/HLA-F/CFTR/RAB5A/HBEGF/SEC24C/AP2A1/STX5/SEC31A/GRIA1/HLA-DQA2/CLTA/AP2S1/AP1G1/HLA-DQB1/VPS33B/GOSR2/SCAMP1/YIF1A/SREBF1/AP1M2/AP2A2/ADRB2/AVP/DBNL/WNT5A/ATP6V1A/CLTB/ECPAS/CD9/KDELR2/ADAM10/KIAA0319/COPA/CLINT1/RAB27A/SH3BP4/ABCB4/TMED10/ARCN1/VAMP8/TGFA/TYRP1/HLA-DQB2/BTC/IGF2R/AP1S1/CD3G/TMED3/ATP7A/HLA-DRB5/CD74/SNX3/KDELR3/HLA-E/CNIH4/TFRC/INPP5F/GOLGA2/RGS19/FOLR1/DVL2/CIDEB/SERPINA1/HIP1/ATP6V1B2/SREBF2/HLA-C/LMAN2/SURF4/RASSF9/TNK2/HSPA8/CTSZ/COPB1/TMED2/SEC23A/SCARB2/ATP6V0D1/CTLA4",109
"GO:0019814","immunoglobulin complex","67/4384","174/19960",0.385057471264368,1.75313574964343,5.29353242192803,5.27866565294299e-07,9.82346803218416e-06,6.55936887297666e-06,"IGHV6-1/IGHV4-4/TRAV19/IGLV2-11/IGKV6-21/IGLV2-14/IGLV5-48/IGLV2-23/IGLV9-49/IGLJ1/IGHV2-70/IGHA2/IGKV6D-41/IGLV10-54/IGHV5-10-1/IGHA1/IGHV3-7/IGHV1-69/TRDV1/IGKV6D-21/IGHG4/CD79B/IGKV1-12/IGLV6-57/IGHD/IGHV3-35/VPREB1/IGHV7-81/IGKV2D-30/TRAV38-2DV8/IGLV3-12/IGHV4-34/TRAV2/IGHV4-28/IGHV1-58/IGHV3-74/IGLV7-46/IGHV4-39/IGHV4-30-4/IGLV2-33/IGKV1D-43/IGHV4-59/IGLV2-8/IGHV1-69-2/IGLV11-55/TRAV38-1/IGLV3-10/IGHV3-9/IGHV3-49/IGHG1/PIGR/IGLV3-1/CD79A/IGHV1-45/IGKV1D-42/IGHV5-51/IGHV3-53/IGHV2-5/IGHV1-8/IGHV3-72/IGHV2-26/IGLV1-47/IGHV3-73/IGKV1D-17/IGLC1/IGHV3-21/IGHV3-30",67
"GO:0097060","synaptic membrane","144/4384","453/19960",0.317880794701987,1.44728573500266,5.10876115852651,6.29962931720607e-07,1.14443265929244e-05,7.64165561285148e-06,"GRIN2D/P2RX6/IGSF9B/SCN8A/EFNB2/GABRD/DLG3/GRM3/DLG4/ANK2/STX11/CHRNA2/ERC1/PPFIA2/PTPRA/CHRM4/SCN10A/CHRNB1/GPM6A/PRKCG/HTR3A/STX1A/GABBR1/ACTN2/GABRE/GPHN/STX2/EFNB1/CNTNAP2/STX3/GRIK1/GABRA4/CACNG4/NLGN4Y/CLCN2/ADAM23/EFNB3/LRRTM2/CHRND/DGKB/CACNA2D1/GNB5/GRID1/GRIN1/FMR1/GABRR1/CHRM5/CDH10/GABRB3/ANK3/SLC6A5/KCND1/GRIA1/SORCS3/CLTA/ASIC1/FARP1/TIAM1/ERC2/SLC6A4/CHRNE/SNAP25/NINJ1/GABRB2/CDH2/NCAM2/KCND2/MTMR2/GABRG1/GABRA1/CHRNB2/RALA/SEMA4B/GRM7/CLTB/CSPG5/GABRG3/SYNJ1/GRIK4/ADAM10/DLG1/ITGA5/SEMA4F/GABRA6/RIMS3/P2RX1/PDE2A/CACNA2D2/CNTN2/CHRNA1/GRIA2/SYNE1/GABRA3/ITGA3/ADGRL1/HTR5A/SLC30A1/RGS9/SLC4A8/ITGB1/DRD1/PLPPR4/NRP1/MUSK/CLSTN1/GRIP1/GHSR/CDH9/FBXO2/IL1RAPL1/DNM3/KCNC2/CRKL/CBLN1/GRIK3/GABRG2/GABBR2/NRP2/SRC/KCNA3/LRP8/ANK1/CRHR1/KCNC4/ITGB3/HIP1/EPHB2/SRGAP2/P2RX4/EPHA4/SYP/GRIK5/HTR1B/PCDH8/DGKI/HSPA8/NLGN1/GRID2/PSEN1/NCSTN/GABRB1/OPRK1/P2RY1/CRYAB",144
"GO:1902495","transmembrane transporter complex","156/4384","499/19960",0.312625250501002,1.42335766423358,5.08103065902323,6.77701734823016e-07,1.20252656667433e-05,8.02956278223597e-06,"ATP6V1B1/ATP6AP1/COX7C/GRIN2D/ATP6V0A1/CYBB/SCN8A/PKD2/GABRD/NDUFA5/DLG3/ATP5F1E/KCNIP2/NDUFB6/NDUFB4/ATP5MF/DLG4/CHRNA2/COX7A1/SCN10A/CHRNB1/NDUFV1/DMAC2L/KCNA7/ATP12A/TRPC5/HTR3A/TRPC6/STX1A/CLCA3P/GABRE/ABCD4/SCNN1D/CNTNAP2/ABCA2/GRIK1/GABRA4/CNGA3/KCNA4/COX6A1/CACNG4/ABCC9/SCN7A/CLCN2/CLDN4/CHRND/NDUFS2/CACNA1D/CACNA2D1/NDUFS4/KCNK6/GRIN1/KCNA10/TRPC4/SCN1A/NDUFA6/GABRR1/CLIC2/ND1/GABRB3/CFTR/CACNA1E/NDUFV3/ND2/ATP5MC2/KCND1/GRIA1/BCS1L/ND3/KCNJ10/NDUFA1/CLIC3/NDUFA3/TRPC1/NDUFA7/NDUFC2/NDUFB8/ATP5F1D/ATP4A/CASQ2/KCNE2/ATP6V1G1/CHRNE/SNAP25/GABRB2/KCND2/HSPA2/GABRG1/GABRA1/CHRNB2/GABRP/ATP5F1A/NDUFB5/CACNA1F/NDUFA4/ATP6V1A/SCN5A/OSTM1/GABRG3/GRIK4/GABRA6/KCNA6/SUMO1/CACNA2D2/ATP5F1B/CLIC1/KCNE1/CHRNA1/NDUFB2/NDUFB1/HCN2/GRIA2/GABRA3/CLDN17/NDUFAB1/PTK2B/NDUFS3/CYTB/FXYD2/ATP6V0A2/RYR3/LRRC8B/NDUFA2/NDUFS5/COX3/ATP6V0E1/ATP1A1/KCNC2/NDUFA9/SCN9A/GRIK3/ATP5PD/GABRG2/KCNA3/KCNC4/NDUFB9/ATP6/TRPM5/ND4/ATP6V1B2/NDUFS1/GRIK5/NDUFV2/NDUFA10/KCNK5/CACNA1S/EPS8/KCNH4/NDUFB3/GRID2/CLCN1/NDUFS8/CACNA1B/GABRB1/KCNH3/ATP6V0D1",156
"GO:0030666","endocytic vesicle membrane","76/4384","207/19960",0.367149758454106,1.67160337106386,5.15297696189543,8.6624765498442e-07,1.5021521835298e-05,1.00302360050828e-05,"ATP6V0A1/OCRL/CAMK2D/CYBB/DLG4/CLTC/WNT3/TLR2/TAP1/STX4/FCGR1BP/HLA-A/HLA-B/CAMK2A/CAMK2G/SEC22B/TAP2/CACNG4/CD4/VAMP3/STAB1/CAV1/VAMP4/HLA-F/CFTR/RAB5A/HBEGF/WNT1/RAB9A/ARRB1/AP2A1/GRIA1/HLA-DQA2/AP2S1/HLA-DQB1/RAB31/ARRB2/MARCO/AP2A2/TLR1/ADRB2/AVP/WNT5A/GPR161/CD9/KIAA0319/DMBT1/GRIA2/VAMP8/TGFA/TYRP1/HLA-DQB2/BTC/IGF2R/CD3G/ATP7A/HLA-DRB5/CD74/ATP6V0A2/MDM2/HLA-E/SLC15A2/TFRC/SLC11A1/ATP6V0E1/CAMK2B/NOS3/LAMP2/HLA-C/WASL/TLR6/SCARB2/ANXA3/ATP6V0D1/SCARB1/INPP5B",76
"GO:0022626","cytosolic ribosome","49/4384","118/19960",0.415254237288136,1.89061920079179,5.14774502303774,1.37973929899843e-06,2.33942463363511e-05,1.56209080869062e-05,"RPS20/GSPT1/RPS18/RPS7/RPL37A/RPS17/ABCE1/RPS19/HBS1L/FAU/RPL36AL/RPL13A/RPS26/RPS4Y1/DDX3X/RPL24/RPL36/RPL4/RPL10A/RPL3/RPS9/RPS13/NEMF/RPS10/RPS11/RPL23A/RPL18A/RPL3L/RPL35A/LTN1/RPS12/RPL37/RPS21/RPLP1/RPL35/EEF1A1/RPL30/RPL7/RPL7A/RPL18/RACK1/RNF14/RPLP0/RPS4X/RPS16/RPL38/RPL27A/RPS23/ASCC3",49
"GO:0031674","I band","58/4384","148/19960",0.391891891891892,1.78425231801144,5.08041514043705,1.53555690553261e-06,2.52223582402259e-05,1.68415829320126e-05,"PPP1R12A/CAPN3/FLNB/SCN8A/MYL3/BIN1/FLNA/GLRX3/NRAP/ANK2/CSRP2/SORBS2/MYH7/ACTC1/PGM5/BAG3/MYH6/ACTN2/FHL5/PRKD1/CACNA1D/SCN1A/PAK1/TTN/ANK3/NEBL/PPP2R5A/SRI/CASQ1/ANKRD2/CASQ2/CFL2/FERMT2/SCN5A/ALDOA/DNAJB4/STK11/KCNE1/ANKRD1/KAT2B/RTN2/RYR3/NEB/DST/JUP/TCAP/AKAP4/PARVB/ANK1/DES/KRT8/REM1/MTM1/SLC4A1/CACNA1S/CSRP1/LDB3/CRYAB",58
"GO:0031252","cell leading edge","137/4384","433/19960",0.316397228637413,1.4405311778291,4.91676586593216,1.55367082213712e-06,2.52223582402259e-05,1.68415829320126e-05,"NHS/THY1/PKD2/ACTG2/ABLIM3/S100A6/SORBS2/FAP/ACTC1/MYH9/WIPF1/RASGRP2/STX4/AKT1/LCP1/GABBR1/ACTB/PAFAH1B1/GABRE/AMPH/STX2/FAM89B/PLXND1/CNTNAP2/STX3/ADGRE2/GABRA4/FAT1/CXCR4/CDK5/BCAR1/CD2AP/APPL1/CLCN2/CLIP1/C2CD5/SH3YL1/GBF1/CDH1/P4HB/COBL/ARHGEF6/PAK1/ACTR3/ABL1/DDX3X/RAB5A/DIAPH1/GRIA1/ROCK1/ARHGAP45/AIF1/TIAM1/INSR/PLEK2/FERMT2/SNAP25/PIP5K1C/CDH2/GABRG1/GABRA1/TUBG1/DBNL/GABRG3/ITGA5/GABRA6/CTNNA1/CORO1C/USH2A/MAPT/MPP2/ARF4/DCTN1/FER/PSTPIP1/MYO9B/GABRA3/PTK2B/PLEK/FAM107A/ATP7A/NME1/ACTA2/ITGB1/DPYSL3/HPCA/ARF1/LDB1/DST/PRKCZ/PSD4/KCNC2/CLCN3/ARHGEF7/PABPC1/STMN2/EZR/GABRG2/SRC/CLASP2/TPM1/PARVB/ANK1/KANK1/KCNC4/MYO1D/TLR4/FLOT1/PSD/EEF1A1/RASA1/CTNNA3/ITGB3/MTM1/PRKCI/TIAM2/ATP6V1B2/SRGAP2/FGD1/INPP5J/TMEM87A/IFIT5/FSCN3/EPS8/WASF1/CAPG/WASF2/WASL/WASF3/CASP8/WWC1/KPTN/ABI2/TESK1/TLN1/CAPZB/BMX",137
"GO:0031594","neuromuscular junction","36/4384","78/19960",0.461538461538462,2.10134755755194,5.17033106013008,1.79601686653254e-06,2.85491847742568e-05,1.9062986039512e-05,"PRKAR1A/DLG3/DLG4/CHRNB1/MYH9/P2RX7/CDH15/COL4A5/SYNGR3/CDK5/CD2AP/CHRND/ANK3/GRIA1/CXADR/CHRNE/DLG1/CHRNA1/ITGA3/ITGB1/ACHE/MUSK/SYNGR2/SERPINE2/CRKL/DES/SYNGR1/SYNGR4/SPOCK1/EPHA4/SYP/LAMA2/EFNA2/NLGN1/TUBA1A/PSEN1",36
"GO:1902711","GABA-A receptor complex","14/4384","19/19960",0.736842105263158,3.35478294275836,5.4479223334001,2.22283582777783e-06,3.46127293182548e-05,2.31117624198597e-05,"GABRD/GABRE/GABRA4/GABRR1/GABRB3/GABRB2/GABRG1/GABRA1/GABRP/GABRG3/GABRA6/GABRA3/GABRG2/GABRB1",14
"GO:0035578","azurophil granule lumen","40/4384","91/19960",0.43956043956044,2.0012833881447,5.078861792954,2.29709602971684e-06,3.5053685413479e-05,2.34061995449043e-05,"TTR/PRKCD/SERPINA3/GLB1/ARG1/DEFA3/CTSC/TUBB4B/ACLY/ARSB/PRSS2/PA2G4/GGH/ARSA/NPC2/ANXA2/FUCA1/BPI/C3/PRTN3/ARHGAP45/FAF2/DNAJC3/PRDX6/CREG1/CCT8/AZU1/GM2A/CCT2/PSMD1/PYCARD/CTSG/GLA/GALNS/RNASE3/MNDA/CAP1/RNASE2/HEXB/SDCBP",40
"GO:0035577","azurophil granule membrane","29/4384","58/19960",0.5,2.2764598540146,5.16475219319338,2.41057992285529e-06,3.6064166296835e-05,2.40809222427649e-05,"C3AR1/CD63/BST2/RAB3D/DNAJC13/MANBA/VNN1/IRAG2/NDUFC2/PRCP/ACP3/MGST1/VAMP8/CPNE1/GAA/RAB5C/AZU1/TOM1/PIGR/LAMP2/SNAP29/SYNGR1/CKAP4/FPR1/SURF4/CEACAM6/ATP8A1/PSEN1/NCSTN",29
"GO:1990204","oxidoreductase complex","58/4384","150/19960",0.386666666666667,1.76046228710462,4.95972692648118,2.54441756897129e-06,3.73344347139441e-05,2.4929111404496e-05,"COX7C/GCSH/CYBB/NDUFA5/NDUFB6/NDUFB4/COX7A1/NDUFV1/COX6A1/NDUFS2/NDUFS4/AMT/P4HB/P4HA1/NDUFA6/ND1/HADHB/NDUFV3/ND2/NCF4/IDH3B/LDHA/BCKDHB/BCS1L/ND3/NDUFA1/NDUFA3/NDUFA7/NDUFC2/NDUFB8/DLAT/GLDC/NDUFB5/NDUFA4/SDHA/IDH3A/NDUFB2/NDUFB1/DLD/NDUFAB1/NDUFS3/CYTB/BCKDHA/NDUFA2/PDHX/NDUFS5/COX3/NDUFA9/NCF2/NDUFB9/SDHB/ND4/NDUFS1/LDHC/NDUFV2/NDUFA10/NDUFB3/NDUFS8",58
"GO:0043202","lysosomal lumen","42/4384","98/19960",0.428571428571429,1.95125130344108,5.00810593149751,2.89547535407703e-06,4.16839187766184e-05,2.78333678524982e-05,"ASAH1/OMD/GLB1/CTSD/CTSS/ARSB/HPSE/MANBA/HSP90AA1/MAN2B2/PRELP/SDC4/ARSA/NPC2/KERA/FUCA1/SDC2/TPP1/CSPG5/HEXA/GPC1/GALC/LGMN/GAA/IDS/CD74/FMOD/ACP2/GM2A/SDC3/LAMP2/SGSH/GLA/GALNS/BGN/HSPA8/ATP13A2/HEXB/NAGLU/GPC4/SCARB2/HYAL1",42
"GO:0032982","myosin filament","16/4384","24/19960",0.666666666666667,3.0352798053528,5.29282365302959,3.35335242817079e-06,4.73816278276724e-05,3.16378669636386e-05,"ACTG2/MYH2/MYH7/MYH9/MYH6/MYH11/MYH15/MYBPC3/MYBPC1/MYH3/MYOM1/MYH8/TRIM32/MYOM2/MYH4/MYBPC2",16
"GO:0045211","postsynaptic membrane","105/4384","321/19960",0.327102803738318,1.48927280169179,4.68835617886058,4.95419984370626e-06,6.8728263286325e-05,4.58915353943317e-05,"GRIN2D/P2RX6/IGSF9B/SCN8A/EFNB2/GABRD/DLG3/GRM3/DLG4/ANK2/CHRNA2/CHRM4/CHRNB1/HTR3A/GABBR1/ACTN2/GABRE/GPHN/GRIK1/GABRA4/CACNG4/NLGN4Y/CLCN2/EFNB3/LRRTM2/CHRND/DGKB/GNB5/GRID1/GRIN1/FMR1/GABRR1/CHRM5/CDH10/GABRB3/ANK3/KCND1/GRIA1/SORCS3/ASIC1/FARP1/TIAM1/SLC6A4/CHRNE/GABRB2/CDH2/KCND2/GABRG1/GABRA1/CHRNB2/SEMA4B/GRM7/CSPG5/GABRG3/GRIK4/DLG1/ITGA5/SEMA4F/GABRA6/P2RX1/CNTN2/CHRNA1/GRIA2/SYNE1/GABRA3/ITGA3/HTR5A/SLC30A1/RGS9/DRD1/PLPPR4/NRP1/MUSK/CLSTN1/GRIP1/CDH9/FBXO2/IL1RAPL1/DNM3/KCNC2/CRKL/CBLN1/GRIK3/GABRG2/GABBR2/NRP2/KCNA3/LRP8/ANK1/CRHR1/KCNC4/ITGB3/HIP1/EPHB2/SRGAP2/P2RX4/EPHA4/GRIK5/PCDH8/HSPA8/NLGN1/GRID2/GABRB1/OPRK1/P2RY1",105
"GO:0016324","apical plasma membrane","128/4384","408/19960",0.313725490196078,1.42836696722485,4.63796165167292,5.42624330105655e-06,7.39325649768955e-05,4.93665743930709e-05,"ATP6V1B1/SLC22A13/NHS/THY1/IGFBP2/SLCO1A2/SPTBN2/DDR2/STC1/ANK2/BST2/SORBS2/SLC9A8/CEACAM5/S100G/NRG1/ATP12A/SLC15A1/SLC10A2/SLC17A2/SLC12A2/SLC2A5/LCT/STX3/MAL/SLC22A3/FAT1/SLC7A1/CA4/HSP90AA1/CLDN4/SLC17A4/PDZK1/SLC7A8/SLC12A3/ABCC2/AKAP7/CAV1/HYAL2/CFTR/AP2A1/ANXA1/SLC7A5/SLC22A1/DPEP1/PTH1R/F2RL2/SLC29A1/EPS15/CA12/SLC22A18/ATP4A/NAALADL1/KCNE2/ATP6V1G1/CDH2/GNAT1/SLC29A2/SLC26A3/MPP3/GABRP/SLC16A1/GJB6/ADRB2/ANXA13/ATP6V1A/CEACAM1/DLG1/SLC4A7/SLC17A1/RAB27A/ITPK1/RAB18/KCNE1/SLC39A14/USH2A/ABCB4/SLC28A1/SLC16A8/AQP5/UPK1A/ATP7A/CRIPTO/ABCC5/SLC16A2/SLC4A8/GJA1/MPDZ/GM2A/SLC12A1/SLC15A2/JAG1/CYP4F2/PRKCZ/DLL1/ATP1A1/PKHD1/KCNC2/EZR/UPK1B/SLC14A2/SLC16A3/IL6R/FOLR1/SLC20A2/ITGB3/MGAM/PRKCI/GP2/ATP6V1B2/SLC1A1/CD34/CYP4A11/AKR1A1/SLC3A2/CEACAM6/SLC43A1/SLC23A2/SLC26A2/ABCC4/P2RX2/AHCYL1/CEACAM7/P2RY1/MTCL1/PTEN/ATP6V0D1/CLCA4",128
